Date&Time,Temperature(C),Huminity(%),,,,,
2022/7/9 21:57,28.5,51.1,,,,,
2022/7/10 10:05,29,65.3,,,,,
2022/7/10 10:10,28.9,65.8,,,,,
2022/7/10 10:15,29,65.8,,,,,
2022/7/10 10:20,29,66.2,,,,,
2022/7/10 10:25,28.9,66.4,,,,,
2022/7/10 10:30,28.9,65.2,,,,,
2022/7/10 10:35,29,66.5,,,,,
2022/7/10 10:40,29.2,66,,,,,
2022/7/10 10:45,29.2,66.4,,,,,
2022/7/10 10:50,29.2,65.5,,,,,
2022/7/10 10:55,29.2,65.2,,,,,
2022/7/10 11:00,29.2,66,,,,,
2022/7/10 11:05,29.2,66.4,,,,,
2022/7/10 11:10,29.2,66.5,,,,,
2022/7/10 11:15,29.1,66.3,,,,,
2022/7/10 11:20,29.1,64.8,,,,,
2022/7/10 11:25,29.1,64.1,,,,,
2022/7/10 11:30,29.2,64.9,,,,,
2022/7/10 11:35,29.2,65.1,,,,,
2022/7/10 11:40,29.2,65.2,,,,,
2022/7/10 11:45,29.3,64.8,,,,,
2022/7/10 11:50,29.2,64.9,,,,,
2022/7/10 11:55,29.3,65.4,,,,,
2022/7/10 12:00,29.4,65.4,,,,,
2022/7/10 12:05,29.3,66.7,,,,,
2022/7/10 12:10,29.4,67.2,,,,,
2022/7/10 12:15,29.5,66.7,,,,,
2022/7/10 12:20,29.5,67.5,,,,,
2022/7/10 12:25,29.6,67.2,,,,,
2022/7/10 12:30,29.4,66.1,,,,,
2022/7/10 12:35,29.6,66.9,,,,,
2022/7/10 12:40,29.7,66.7,,,,,
2022/7/10 12:45,29.6,64.2,,,,,
2022/7/10 12:50,29.5,62.9,,,,,
2022/7/10 12:55,29.5,64.5,,,,,
2022/7/10 13:00,29.4,63.9,,,,,
2022/7/10 13:05,29.5,63.3,,,,,
2022/7/10 13:10,29.5,63.9,,,,,
2022/7/10 13:15,29.5,62.6,,,,,
2022/7/10 13:20,29.5,63.4,,,,,
2022/7/10 13:25,29.5,63.9,,,,,
2022/7/10 13:30,29.5,63.1,,,,,
2022/7/10 13:35,29.4,62.9,,,,,
2022/7/10 13:40,29.6,63.8,,,,,
2022/7/10 13:45,29.5,64.4,,,,,
2022/7/10 13:50,29.5,63.9,,,,,
2022/7/10 13:55,29.2,64.7,,,,,
2022/7/10 14:00,29.5,64.6,,,,,
2022/7/10 14:05,29.4,63.5,,,,,
2022/7/10 14:10,29.6,63,,,,,
2022/7/10 14:15,29.4,61,,,,,
2022/7/10 14:20,29.3,61.8,,,,,
2022/7/10 14:25,29.6,62.8,,,,,
2022/7/10 14:30,29.6,62,,,,,
2022/7/10 14:35,28.9,62.8,,,,,
2022/7/10 14:40,29.2,61.1,,,,,
2022/7/10 14:45,29.3,60.3,,,,,
2022/7/10 14:50,29.3,61.5,,,,,
2022/7/10 14:55,29.2,59.6,,,,,
2022/7/10 15:00,29.3,59.4,,,,,
2022/7/10 15:05,29.3,59.9,,,,,
2022/7/10 15:10,29.3,60.5,,,,,
2022/7/10 15:15,29.4,61.4,,,,,
2022/7/10 15:20,29.2,59.5,,,,,
2022/7/10 15:25,29.3,63.9,,,,,
2022/7/10 15:30,29.3,64.1,,,,,
2022/7/10 15:35,29.4,61.5,,,,,
2022/7/10 15:40,29.4,63.3,,,,,
2022/7/10 15:45,29.4,64,,,,,
2022/7/10 15:50,29.5,66.7,,,,,
2022/7/10 15:55,29.4,62.6,,,,,
2022/7/10 16:00,29.4,64.1,,,,,
2022/7/10 16:05,29.5,64.9,,,,,
2022/7/10 16:10,29.4,66.8,,,,,
2022/7/10 16:15,29.4,63.5,,,,,
2022/7/10 16:20,29.4,66.1,,,,,
2022/7/10 16:25,29.3,64.4,,,,,
2022/7/10 16:30,29.5,64.9,,,,,
2022/7/10 16:35,29.5,66.4,,,,,
2022/7/10 16:40,29.5,63.4,,,,,
2022/7/10 16:45,29.4,63.7,,,,,
2022/7/10 16:50,29.4,64.9,,,,,
2022/7/10 16:55,29.4,64.3,,,,,
2022/7/10 17:00,29.5,65.6,,,,,
2022/7/10 17:05,29.3,62.7,,,,,
2022/7/10 17:10,29.5,64.1,,,,,
2022/7/10 17:15,29.5,64.1,,,,,
2022/7/10 17:20,29.4,63.9,,,,,
2022/7/10 17:25,29.5,63.9,,,,,
2022/7/10 17:30,29.4,64.7,,,,,
2022/7/10 17:35,29.4,64.3,,,,,
2022/7/10 17:40,29.4,63.3,,,,,
2022/7/10 17:45,29.3,67.4,,,,,
2022/7/10 17:50,29.3,64.6,,,,,
2022/7/10 17:55,29.3,65.3,,,,,
2022/7/10 18:00,29.3,63.8,,,,,
2022/7/10 18:05,29.2,63.9,,,,,
2022/7/10 18:10,29.2,62.9,,,,,
2022/7/10 18:15,29.4,65.4,,,,,
2022/7/10 18:20,29.3,64.8,,,,,
2022/7/10 18:25,29.3,63.3,,,,,
2022/7/10 18:30,29.3,61,,,,,
2022/7/10 18:35,29.3,61.1,,,,,
2022/7/10 18:40,29.2,60.3,,,,,
2022/7/10 18:45,29.3,61.2,,,,,
2022/7/10 18:50,29.3,61.9,,,,,
2022/7/10 18:55,29.4,61.2,,,,,
2022/7/10 19:00,29.1,60.3,,,,,
2022/7/10 19:05,29.2,59.9,,,,,
2022/7/10 19:10,29.3,62.4,,,,,
2022/7/10 19:15,29.3,61,,,,,
2022/7/10 19:20,29.2,58.7,,,,,
2022/7/10 19:25,29.3,58.8,,,,,
2022/7/10 19:30,29.3,59.7,,,,,
2022/7/10 19:35,29.3,60.3,,,,,
2022/7/10 19:40,29.2,61.3,,,,,
2022/7/10 19:45,29.2,60.9,,,,,
2022/7/10 19:50,29.2,59.9,,,,,
2022/7/10 19:55,29.2,59.6,,,,,
2022/7/10 20:00,29.3,60.2,,,,,
2022/7/10 20:05,29.2,60,,,,,
2022/7/10 20:10,29.2,60.7,,,,,
2022/7/10 20:15,29.3,62.4,,,,,
2022/7/10 20:20,29.3,63,,,,,
2022/7/10 20:25,29.4,63.7,,,,,
2022/7/10 20:30,29.2,62.8,,,,,
2022/7/10 20:35,29.2,63.1,,,,,
2022/7/10 20:40,29.3,64.3,,,,,
2022/7/10 20:45,29.2,61.4,,,,,
2022/7/10 20:50,29.2,62.5,,,,,
2022/7/10 20:55,29.2,61.7,,,,,
2022/7/10 21:00,29.2,59.6,,,,,
2022/7/10 21:05,29.2,63.8,,,,,
2022/7/10 21:10,29.3,59.7,,,,,
2022/7/10 21:15,29.1,61.4,,,,,
2022/7/10 21:20,29.1,60.6,,,,,
2022/7/10 21:25,29.2,61.8,,,,,
2022/7/10 21:30,29.2,61.7,,,,,
2022/7/10 21:35,29.2,59.7,,,,,
2022/7/10 21:40,29.3,60.8,,,,,
2022/7/10 21:45,29.3,60.9,,,,,
2022/7/10 21:50,29.2,61.3,,,,,
2022/7/10 21:55,29.1,63.4,,,,,
2022/7/10 22:00,29,59.2,,,,,
2022/7/10 22:05,29.1,60,,,,,
2022/7/10 22:10,29.1,59.4,,,,,
2022/7/10 22:15,29,59.5,,,,,
2022/7/10 22:20,29.2,59.3,,,,,
2022/7/10 22:25,29.1,59.9,,,,,
2022/7/11 10:37,29,62.7,,,,,
2022/7/11 10:42,29,63.2,,,,,
2022/7/11 10:47,29,62.4,,,,,
2022/7/11 10:52,28.9,63.5,,,,,
2022/7/11 10:57,28.9,64.3,,,,,
2022/7/11 11:02,29,64.9,,,,,
2022/7/11 11:07,28.9,64.8,,,,,
2022/7/11 11:12,29,65.3,,,,,
2022/7/11 11:17,29,65.3,,,,,
2022/7/11 11:22,29.1,65.8,,,,,
2022/7/11 11:27,29.1,65.9,,,,,
2022/7/11 11:32,29.2,66.7,,,,,
2022/7/11 11:37,29.1,66.5,,,,,
2022/7/11 11:42,29.1,66.3,,,,,
2022/7/11 11:47,29.2,67.1,,,,,
2022/7/11 11:52,29,66.8,,,,,
2022/7/11 11:57,29.2,66.5,,,,,
2022/7/11 12:02,29,66.3,,,,,
2022/7/11 12:07,29.1,66.8,,,,,
2022/7/11 12:12,29.2,66.8,,,,,
2022/7/11 12:17,29.2,66,,,,,
2022/7/11 12:22,29.1,66.6,,,,,
2022/7/11 12:27,29.2,66.7,,,,,
2022/7/11 12:32,29.2,66.9,,,,,
2022/7/11 12:37,29.2,67.2,,,,,
2022/7/11 12:42,29.2,66.4,,,,,
2022/7/11 12:47,29.3,67.1,,,,,
2022/7/11 12:52,29.2,66.9,,,,,
2022/7/11 12:57,29.3,66.4,,,,,
2022/7/11 13:02,29.2,65.9,,,,,
2022/7/11 13:07,28.9,63.1,,,,,
2022/7/11 13:12,28.9,63.6,,,,,
2022/7/11 13:17,29.1,64.3,,,,,
2022/7/11 13:22,29.3,65.5,,,,,
2022/7/11 13:27,29.3,65.9,,,,,
2022/7/11 13:32,29.2,64.8,,,,,
2022/7/11 13:37,29.4,66.1,,,,,
2022/7/11 13:42,29.3,64.7,,,,,
2022/7/11 13:47,29.3,65.9,,,,,
2022/7/11 13:52,29.3,66.9,,,,,
2022/7/11 13:57,29.3,66.9,,,,,
2022/7/11 14:02,29.4,66.8,,,,,
2022/7/11 14:07,29.3,66.5,,,,,
2022/7/11 14:12,29.4,67.6,,,,,
2022/7/11 14:17,29.4,67.3,,,,,
2022/7/11 14:22,29.3,67.3,,,,,
2022/7/11 14:27,29.3,65.8,,,,,
2022/7/11 14:32,29.4,64.5,,,,,
2022/7/11 14:37,29.4,65,,,,,
2022/7/11 14:42,29.4,66,,,,,
2022/7/11 14:47,29.4,66.6,,,,,
2022/7/11 14:52,29.4,65,,,,,
2022/7/11 14:57,29.2,63.2,,,,,
2022/7/11 15:02,29.4,65.8,,,,,
2022/7/11 15:07,29.4,65.7,,,,,
2022/7/11 15:12,29.4,66.4,,,,,
2022/7/11 15:17,29.4,66.7,,,,,
2022/7/11 15:22,29.4,66.6,,,,,
2022/7/11 15:27,29.5,65.9,,,,,
2022/7/11 15:32,29.5,67.5,,,,,
2022/7/11 15:37,29.4,66.8,,,,,
2022/7/11 15:42,29.4,67.6,,,,,
2022/7/11 15:47,29.4,67,,,,,
2022/7/11 15:52,29.4,64.8,,,,,
2022/7/11 15:57,29.4,63.5,,,,,
2022/7/11 16:02,29.4,63.2,,,,,
2022/7/11 16:07,29.4,63.7,,,,,
2022/7/11 16:12,29.4,63.5,,,,,
2022/7/11 16:17,29.4,59.8,,,,,
2022/7/11 16:22,29.4,60.2,,,,,
2022/7/11 16:27,29.3,60.8,,,,,
2022/7/11 16:32,29.4,62.4,,,,,
2022/7/11 16:37,29.5,65.8,,,,,
2022/7/11 16:42,29.5,62.3,,,,,
2022/7/11 16:47,29.3,63.8,,,,,
2022/7/11 16:52,29.4,60.9,,,,,
2022/7/11 16:57,29.4,61.9,,,,,
2022/7/11 17:02,29.3,60,,,,,
2022/7/11 17:07,29.2,61.1,,,,,
2022/7/11 17:12,27.8,58.7,,,,,
2022/7/11 17:17,27.9,60.8,,,,,
2022/7/11 17:22,28.3,59.6,,,,,
2022/7/11 17:27,28.8,57.3,,,,,
2022/7/11 17:32,28.8,58.9,,,,,
2022/7/11 17:37,28.6,58.2,,,,,
2022/7/11 17:42,28.8,57.2,,,,,
2022/7/11 17:47,28.9,58.6,,,,,
2022/7/11 17:52,29.1,56.1,,,,,
2022/7/11 17:57,28.9,58.5,,,,,
2022/7/11 18:02,29.1,58.8,,,,,
2022/7/11 18:07,29.1,58.7,,,,,
2022/7/11 18:12,29.2,58,,,,,
2022/7/11 18:17,29.1,54,,,,,
2022/7/11 18:22,29.1,53.9,,,,,
2022/7/11 18:27,29.1,53.3,,,,,
2022/7/11 18:32,29.2,53.9,,,,,
2022/7/11 18:37,28.9,53.6,,,,,
2022/7/11 18:42,29,51.3,,,,,
2022/7/11 18:47,29.1,51.8,,,,,
2022/7/11 18:52,29.1,50.9,,,,,
2022/7/11 18:57,29.1,52,,,,,
2022/7/11 19:02,29.2,51.1,,,,,
2022/7/11 19:07,29,50.2,,,,,
2022/7/11 19:12,29.1,54,,,,,
2022/7/11 19:17,29.1,51.5,,,,,
2022/7/11 19:22,29,49.8,,,,,
2022/7/11 19:27,29,50.3,,,,,
2022/7/11 19:32,29,50.7,,,,,
2022/7/11 19:37,29,48.9,,,,,
2022/7/11 19:42,29,49.7,,,,,
2022/7/11 19:47,29.1,49.8,,,,,
2022/7/11 19:52,29.2,51.4,,,,,
2022/7/11 19:57,29.1,54.4,,,,,
2022/7/11 20:02,29.3,51.9,,,,,
2022/7/11 20:07,29.2,52.5,,,,,
2022/7/11 20:12,29.1,54.3,,,,,
2022/7/11 20:17,29.1,52.7,,,,,
2022/7/11 20:22,29.2,51,,,,,
2022/7/11 20:27,29.1,52.5,,,,,
2022/7/11 20:32,29.1,51.3,,,,,
2022/7/11 20:37,29.2,51.1,,,,,
2022/7/11 20:42,29.1,51.4,,,,,
2022/7/11 20:47,29.1,52.4,,,,,
2022/7/11 20:52,29.2,54.7,,,,,
2022/7/11 20:57,29.2,52.1,,,,,
2022/7/11 21:02,29.2,51.8,,,,,
2022/7/11 21:07,29.2,52.4,,,,,
2022/7/11 21:12,29.1,54.1,,,,,
2022/7/11 21:17,29.2,53.9,,,,,
2022/7/11 21:22,29.1,52.1,,,,,
2022/7/11 21:27,29,52.1,,,,,
2022/7/11 21:32,29.1,52.3,,,,,
2022/7/11 21:37,29.1,50.9,,,,,
2022/7/11 21:42,28.9,50.5,,,,,
2022/7/11 21:47,28.9,52.8,,,,,
2022/7/11 21:52,29.1,55.7,,,,,
2022/7/11 21:57,29,54.5,,,,,
2022/7/11 22:02,29,53,,,,,
2022/7/11 22:07,29,51,,,,,
2022/7/11 22:12,29,55.1,,,,,
2022/7/11 22:17,29.1,53.1,,,,,
2022/7/11 22:22,29.1,56,,,,,
2022/7/11 22:27,29.1,55.2,,,,,
2022/7/11 22:32,29.1,50.3,,,,,
2022/7/11 22:37,29.2,51,,,,,
2022/7/11 22:42,29.1,56.5,,,,,
2022/7/11 22:47,29.1,54.3,,,,,
2022/7/11 22:52,29.1,55.4,,,,,
2022/7/11 22:57,29.1,54.9,,,,,
2022/7/11 23:02,28.9,54.6,,,,,
2022/7/11 23:07,29,52.1,,,,,
2022/7/11 23:12,28.9,54.9,,,,,
2022/7/11 23:17,28.8,51,,,,,
2022/7/12 9:33,29.1,53.4,,,,,
2022/7/12 9:38,29.8,51.1,,,,,
2022/7/12 9:43,30,51,,,,,
2022/7/12 9:48,30,50.9,,,,,
2022/7/12 9:53,30,51.4,,,,,
2022/7/12 9:58,30,51.4,,,,,
2022/7/12 10:03,30.1,51.8,,,,,
2022/7/12 10:08,30.1,52.6,,,,,
2022/7/12 10:13,30.3,54.2,,,,,
2022/7/12 10:18,30.2,53.5,,,,,
2022/7/12 10:23,30.2,54.3,,,,,
2022/7/12 10:28,30.2,54.8,,,,,
2022/7/12 10:33,30.3,55.5,,,,,
2022/7/12 10:38,30.4,55.5,,,,,
2022/7/12 10:43,30.3,55.7,,,,,
2022/7/12 10:48,30.4,55.9,,,,,
2022/7/12 10:53,30.4,57.6,,,,,
2022/7/12 10:58,30.5,58.2,,,,,
2022/7/12 11:03,30.4,58.6,,,,,
2022/7/12 11:08,30.5,58.5,,,,,
2022/7/12 11:13,30.5,59.9,,,,,
2022/7/12 11:18,30.5,61.6,,,,,
2022/7/12 11:23,30.6,61.4,,,,,
2022/7/12 11:28,30.6,61.8,,,,,
2022/7/12 11:33,30.7,62.1,,,,,
2022/7/12 11:38,30.7,62.7,,,,,
2022/7/12 11:43,30.7,63.3,,,,,
2022/7/12 11:48,30.8,63.7,,,,,
2022/7/12 11:53,30.7,63.7,,,,,
2022/7/12 11:58,30.8,63.9,,,,,
2022/7/12 12:03,30.7,64.2,,,,,
2022/7/12 12:08,30.9,63.9,,,,,
2022/7/12 12:13,30.9,64.2,,,,,
2022/7/12 12:18,31,64.2,,,,,
2022/7/12 12:23,31,64.7,,,,,
2022/7/12 12:28,30.9,64.9,,,,,
2022/7/12 12:33,31,65.2,,,,,
2022/7/12 12:38,30.9,65.4,,,,,
2022/7/12 12:43,31,65.2,,,,,
2022/7/12 12:48,31,65.1,,,,,
2022/7/12 12:53,31.1,65.4,,,,,
2022/7/12 12:58,31,65.6,,,,,
2022/7/12 13:03,31.1,64.9,,,,,
2022/7/12 13:08,31.1,65.2,,,,,
2022/7/12 13:13,31,65.3,,,,,
2022/7/12 13:18,31.1,65.4,,,,,
2022/7/12 13:23,31.1,65.1,,,,,
2022/7/12 13:28,31,65.1,,,,,
2022/7/12 13:33,31.1,64.9,,,,,
2022/7/12 13:38,31.1,64.6,,,,,
2022/7/12 13:43,31,64.2,,,,,
2022/7/12 13:48,31,64.6,,,,,
2022/7/12 13:53,31,64.4,,,,,
2022/7/12 13:58,31,63.9,,,,,
2022/7/12 14:03,31,64.2,,,,,
2022/7/12 14:08,30.9,62.1,,,,,
2022/7/12 14:13,31,62.8,,,,,
2022/7/12 14:18,31,63.3,,,,,
2022/7/12 14:23,31,63.7,,,,,
2022/7/12 14:28,31,64.2,,,,,
2022/7/12 14:33,31,64.5,,,,,
2022/7/12 14:38,30.9,63.7,,,,,
2022/7/12 14:43,30.9,64.3,,,,,
2022/7/12 14:48,30.7,57.7,,,,,
2022/7/12 14:53,30.1,54.7,,,,,
2022/7/12 14:58,29.3,53.1,,,,,
2022/7/12 15:03,29.4,53.3,,,,,
2022/7/12 15:08,29.6,52.2,,,,,
2022/7/12 15:13,29.4,51.2,,,,,
2022/7/12 15:18,29.6,50.2,,,,,
2022/7/12 15:23,30.3,73.8,,,,,
2022/7/12 15:28,29.5,48.4,,,,,
2022/7/12 15:33,29.5,48.2,,,,,
2022/7/12 15:38,29.3,47.1,,,,,
2022/7/12 15:43,29.4,46.7,,,,,
2022/7/12 15:48,29.2,46.9,,,,,
2022/7/12 15:53,29.5,46.5,,,,,
2022/7/12 15:58,29.3,46,,,,,
2022/7/12 16:03,29.3,46.2,,,,,
2022/7/12 16:08,29.2,45.4,,,,,
2022/7/12 16:13,28.6,46.7,,,,,
2022/7/12 16:18,28.6,47.6,,,,,
2022/7/12 16:23,28.8,47,,,,,
2022/7/12 16:28,29,46.6,,,,,
2022/7/12 16:33,29.3,46.1,,,,,
2022/7/12 16:38,29.3,46.1,,,,,
2022/7/12 16:43,29.4,46.4,,,,,
2022/7/12 16:48,29.5,46.3,,,,,
2022/7/12 16:53,29.5,45.8,,,,,
2022/7/12 16:58,29.2,45.7,,,,,
2022/7/12 17:03,29.2,44.1,,,,,
2022/7/12 17:08,29,44.7,,,,,
2022/7/12 17:13,29.3,45,,,,,
2022/7/12 17:18,29.4,44.5,,,,,
2022/7/12 17:23,29.5,44.3,,,,,
2022/7/12 17:28,29.5,44.8,,,,,
2022/7/12 17:33,29.4,45.1,,,,,
2022/7/12 17:38,29.4,44.4,,,,,
2022/7/12 17:43,29.4,43.6,,,,,
2022/7/12 17:48,29.3,42.8,,,,,
2022/7/12 17:53,29.4,42.5,,,,,
2022/7/12 17:58,29.5,43,,,,,
2022/7/12 18:03,29.4,43.3,,,,,
2022/7/12 18:08,29.4,43.3,,,,,
2022/7/12 18:13,29.4,43.8,,,,,
2022/7/12 18:18,29.5,43.9,,,,,
2022/7/12 18:23,29.5,44.1,,,,,
2022/7/12 18:28,29.4,43.9,,,,,
2022/7/12 18:33,29.4,43.5,,,,,
2022/7/12 18:38,29.4,42.2,,,,,
2022/7/12 18:43,29.2,42.7,,,,,
2022/7/12 18:48,29,41.6,,,,,
2022/7/12 18:53,28.9,42.7,,,,,
2022/7/12 18:58,28.6,43.9,,,,,
2022/7/12 19:03,28.6,44.1,,,,,
2022/7/12 19:08,28.8,44.2,,,,,
2022/7/12 19:13,28.8,44,,,,,
2022/7/12 19:18,28.9,44.2,,,,,
2022/7/12 19:23,28.9,44.2,,,,,
2022/7/12 19:28,28.9,44,,,,,
2022/7/12 19:33,28.9,44.1,,,,,
2022/7/12 19:38,28.8,44.2,,,,,
2022/7/12 19:43,28.8,44.2,,,,,
2022/7/12 19:48,28.8,44.2,,,,,
2022/7/12 19:53,28.8,44.2,,,,,
2022/7/12 19:58,28.8,44.4,,,,,
2022/7/12 20:03,28.7,44.5,,,,,
2022/7/12 20:08,28.8,44.4,,,,,
2022/7/12 20:13,28.8,44.5,,,,,
2022/7/12 20:18,28.8,44.7,,,,,
2022/7/12 20:23,28.8,44.7,,,,,
2022/7/12 20:28,28.8,44.6,,,,,
2022/7/12 20:33,28.7,44.6,,,,,
2022/7/12 20:38,28.8,44.7,,,,,
2022/7/12 20:43,28.6,44.6,,,,,
2022/7/12 20:48,28.7,44.4,,,,,
2022/7/12 20:53,28.6,44.8,,,,,
2022/7/12 20:58,28.7,44.6,,,,,
2022/7/12 21:03,28.6,44.3,,,,,
2022/7/12 21:08,28.6,44.6,,,,,
2022/7/12 21:13,28.5,44.7,,,,,
2022/7/12 21:18,28.6,44.7,,,,,
2022/7/12 21:23,28.5,44.9,,,,,
2022/7/12 21:28,28.5,45,,,,,
2022/7/12 21:33,28.6,46.6,,,,,
2022/7/12 21:38,28.6,45.5,,,,,
2022/7/12 21:43,27.2,47,,,,,
2022/7/14 10:22,29.3,56.8,,,,,
2022/7/14 10:27,29.5,58.5,,,,,
2022/7/14 10:32,29.4,59,,,,,
2022/7/14 10:37,29.5,59.9,,,,,
2022/7/14 10:42,29.5,60.2,,,,,
2022/7/14 10:47,29.5,61.3,,,,,
2022/7/14 10:52,29.6,61,,,,,
2022/7/14 10:57,29.6,61.7,,,,,
2022/7/14 11:02,29.5,61.6,,,,,
2022/7/14 11:07,29.7,62.8,,,,,
2022/7/14 11:12,29.6,63.2,,,,,
2022/7/14 11:17,29.7,63.4,,,,,
2022/7/14 11:22,29.7,63.2,,,,,
2022/7/14 11:27,29.8,64.2,,,,,
2022/7/14 11:32,29.9,64.8,,,,,
2022/7/14 11:37,29.7,65.3,,,,,
2022/7/14 11:42,29.7,64.7,,,,,
2022/7/14 11:47,29.8,64.6,,,,,
2022/7/14 11:52,29.9,64.7,,,,,
2022/7/14 11:57,29.8,64.8,,,,,
2022/7/14 12:02,29.8,65.2,,,,,
2022/7/14 12:07,29.9,64.3,,,,,
2022/7/14 12:12,30,64.5,,,,,
2022/7/14 12:17,29.8,64.5,,,,,
2022/7/14 12:22,29.9,64.9,,,,,
2022/7/14 12:27,29.9,64.5,,,,,
2022/7/14 12:32,30,65.2,,,,,
2022/7/14 12:37,29.9,65.1,,,,,
2022/7/14 12:42,30,65.1,,,,,
2022/7/14 12:47,30,65.4,,,,,
2022/7/14 12:52,30,65.8,,,,,
2022/7/14 12:57,30,65.3,,,,,
2022/7/14 13:02,30,65.1,,,,,
2022/7/14 13:07,30,64.6,,,,,
2022/7/14 13:12,30,64.5,,,,,
2022/7/14 13:17,30.1,64.9,,,,,
2022/7/14 13:22,30.1,65.3,,,,,
2022/7/14 13:27,30.1,65.1,,,,,
2022/7/14 13:32,30.1,65.5,,,,,
2022/7/14 13:37,30.2,65.1,,,,,
2022/7/14 13:42,30.1,65,,,,,
2022/7/14 13:47,30.2,65.7,,,,,
2022/7/14 13:52,30.2,65.7,,,,,
2022/7/14 13:57,30.3,65.7,,,,,
2022/7/14 14:02,30.3,65.5,,,,,
2022/7/14 14:07,30.3,65.5,,,,,
2022/7/14 14:12,30.3,65.5,,,,,
2022/7/14 14:17,30.4,65.2,,,,,
2022/7/14 14:22,30.4,66,,,,,
2022/7/14 14:27,30.3,65,,,,,
2022/7/14 14:32,30.2,64.4,,,,,
2022/7/14 14:37,30.2,63.7,,,,,
2022/7/14 14:42,30,63.5,,,,,
2022/7/14 14:47,30.2,63.3,,,,,
2022/7/14 14:52,30.2,63.5,,,,,
2022/7/14 14:57,30.1,63.6,,,,,
2022/7/14 15:02,30.1,62.8,,,,,
2022/7/14 15:07,30.1,63.9,,,,,
2022/7/14 15:12,30,62.4,,,,,
2022/7/14 15:17,30,62.3,,,,,
2022/7/14 15:22,30,62.2,,,,,
2022/7/14 15:27,30,62.8,,,,,
2022/7/14 15:32,30.1,62.7,,,,,
2022/7/14 15:37,29.9,62.6,,,,,
2022/7/14 15:42,30.2,63,,,,,
2022/7/14 15:47,30.1,62.9,,,,,
2022/7/14 15:52,30.1,63,,,,,
2022/7/14 15:57,30,62.8,,,,,
2022/7/14 16:02,30,62.7,,,,,
2022/7/14 16:07,30,62.4,,,,,
2022/7/14 16:12,30,62.5,,,,,
2022/7/14 16:17,30,62.4,,,,,
2022/7/14 16:22,30,62.1,,,,,
2022/7/14 16:27,29.9,61.8,,,,,
2022/7/14 16:32,29.9,61.9,,,,,
2022/7/14 16:37,29.9,61.6,,,,,
2022/7/14 16:42,29.9,61.3,,,,,
2022/7/14 16:47,29.8,62.1,,,,,
2022/7/14 16:52,29.8,60.5,,,,,
2022/7/14 16:57,29.8,59.7,,,,,
2022/7/14 17:02,29.8,60,,,,,
2022/7/14 17:07,29.9,61.1,,,,,
2022/7/14 17:12,29.9,60.7,,,,,
2022/7/14 17:17,29.8,60.6,,,,,
2022/7/14 17:22,29.8,60.2,,,,,
2022/7/14 17:27,29.8,60.5,,,,,
2022/7/14 17:32,29.8,60.4,,,,,
2022/7/14 17:37,29.8,60.1,,,,,
2022/7/14 17:42,29.8,59.9,,,,,
2022/7/14 17:47,29.6,59.7,,,,,
2022/7/14 17:52,29.6,58.6,,,,,
2022/7/14 17:57,29.6,57.9,,,,,
2022/7/14 18:02,29.6,57.5,,,,,
2022/7/14 18:07,29.6,57.3,,,,,
2022/7/14 18:12,29.6,57,,,,,
2022/7/14 18:17,29.7,57.2,,,,,
2022/7/14 18:22,29.6,57,,,,,
2022/7/14 18:27,29.6,57,,,,,
2022/7/14 18:32,29.6,57.4,,,,,
2022/7/14 18:37,29.6,57.8,,,,,
2022/7/14 18:42,29.6,57.4,,,,,
2022/7/14 18:47,29.6,58.1,,,,,
2022/7/14 18:52,29.6,57.9,,,,,
2022/7/14 18:57,29.6,58.1,,,,,
2022/7/14 19:02,29.6,58.2,,,,,
2022/7/14 19:07,29.6,58.2,,,,,
2022/7/14 19:12,29.7,58.3,,,,,
2022/7/14 19:17,29.6,58.4,,,,,
2022/7/14 19:22,29.5,58.2,,,,,
2022/7/14 19:27,29.6,58.3,,,,,
2022/7/14 19:32,29.6,58.1,,,,,
2022/7/14 19:37,29.5,58.7,,,,,
2022/7/14 19:42,29.5,58.5,,,,,
2022/7/14 19:47,29.4,57.9,,,,,
2022/7/14 19:52,29.4,58.1,,,,,
2022/7/14 19:57,29.4,58.6,,,,,
2022/7/14 20:02,29.4,59.6,,,,,
2022/7/14 20:07,29.5,59.7,,,,,
2022/7/14 20:12,29.4,59.1,,,,,
2022/7/14 20:17,29.3,59,,,,,
2022/7/14 20:22,29.2,58.3,,,,,
2022/7/14 20:27,29.3,57.9,,,,,
2022/7/14 20:32,29.3,57.5,,,,,
2022/7/14 20:37,29.3,57.1,,,,,
2022/7/14 20:42,29.3,56.6,,,,,
2022/7/14 20:47,29.2,56.4,,,,,
2022/7/14 20:52,29.2,55.9,,,,,
2022/7/14 20:57,29.2,54.4,,,,,
2022/7/14 21:02,29.2,53.3,,,,,
2022/7/14 21:07,29.1,52.8,,,,,
2022/7/14 21:12,29.1,52.6,,,,,
2022/7/14 21:17,29.1,52.5,,,,,
2022/7/14 21:22,29,52.3,,,,,
2022/7/14 21:27,29,51.4,,,,,
2022/7/14 21:32,29,50.7,,,,,
2022/7/14 21:37,29,50.3,,,,,
2022/7/14 21:42,29,50.3,,,,,
2022/7/14 21:47,28.9,49.7,,,,,
2022/7/14 21:52,28.9,49.4,,,,,
2022/7/14 21:57,28.9,48.6,,,,,
2022/7/14 22:02,28.9,48.1,,,,,
2022/7/14 22:07,29,48.4,,,,,
